time,Cyclone_Inlet_Gas_Temp,Cyclone_Material_Temp,Cyclone_Outlet_Gas_draft,Cyclone_cone_draft,Cyclone_Gas_Outlet_Temp,Cyclone_Inlet_Draft,anomaly,state
2018-08-14 12:15:00,848.71,911.0,-293.44,-259.19,830.11,-252.91,-1,0
2018-08-14 14:05:00,994.37,1023.46,-277.66,-242.3,908.1,-232.54,-1,0
2018-08-15 07:30:00,988.47,1060.94,-279.09,-259.4,901.43,-222.04,-1,0
2018-08-15 07:35:00,964.57,968.49,-305.45,-282.61,912.29,-254.11,-1,0
2018-08-16 04:25:00,841.28,858.38,-293.58,-271.87,808.46,-234.98,-1,0
2018-08-16 04:30:00,843.16,859.13,-293.98,-275.84,807.85,-234.43,-1,0
2018-08-16 04:40:00,844.81,858.21,-294.2,-284.07,808.24,-234.69,-1,0
2018-08-16 04:45:00,848.01,865.05,-295.29,-279.26,808.27,-233.5,-1,0
2018-08-16 04:50:00,852.22,869.02,-291.85,-276.23,809.87,-232.31,-1,0
2018-08-16 05:05:00,846.6,861.68,-288.63,-276.96,805.15,-231.14,-1,0
2018-08-16 06:20:00,847.3,873.64,-298.9,-281.64,826.97,-239.29,-1,0
2018-08-16 06:35:00,843.2,864.13,-299.88,-289.87,818.35,-244.55,-1,0
2018-08-16 06:40:00,841.26,862.34,-297.58,-273.26,816.96,-239.48,-1,0
2018-08-17 09:30:00,878.14,925.02,-311.61,-294.23,832.55,-245.42,-1,0
2018-08-17 11:30:00,934.48,973.69,-332.29,-305.0,852.86,-268.1,-1,0
2018-08-19 14:50:00,978.29,1018.51,-332.13,-330.75,910.08,-279.94,-1,0
2018-08-21 08:00:00,950.5,0.0,-290.78,-281.74,927.41,-230.81,-1,0
2018-08-21 14:05:00,970.41,1015.79,-276.7,-277.26,909.62,-249.35,-1,0
2018-08-22 07:25:00,996.16,993.08,-291.2,-271.26,898.69,-243.83,-1,0
2018-08-23 01:25:00,997.21,1056.38,-303.92,-278.14,934.38,-240.88,-1,0
2018-08-23 01:30:00,984.76,1053.27,-287.68,-268.69,936.78,-223.26,-1,0
2018-08-23 02:05:00,937.87,1022.03,-307.95,-283.01,920.5,-247.37,-1,0
2018-08-23 02:10:00,971.83,1048.87,-348.36,-332.41,926.61,-296.14,-1,0
2018-08-23 02:15:00,974.1,1036.63,-437.96,-432.07,941.36,-391.08,-1,0
2018-08-23 09:50:00,946.82,1014.74,-300.18,-305.57,899.38,-241.28,-1,0
2018-08-23 11:30:00,1017.27,1060.32,-279.65,-258.27,917.35,-216.04,-1,0
2018-08-23 11:50:00,1015.53,1073.07,-280.15,-257.25,926.54,-223.33,-1,0
2018-08-23 12:30:00,955.56,1008.19,-307.32,-295.0,892.33,-246.11,-1,0
2018-08-23 12:55:00,849.72,5.68,-300.01,-262.72,846.77,-241.21,-1,0
2018-08-23 13:00:00,887.78,34.16,-293.83,-272.41,853.9,-240.69,-1,0
2018-08-23 13:05:00,881.51,33.88,-303.05,-277.82,863.19,-241.61,-1,0
2018-08-23 13:10:00,857.76,27.45,-293.98,-280.63,848.52,-236.21,-1,0
2018-08-23 13:15:00,904.28,506.43,-300.68,-284.37,861.3,-243.3,-1,0
2018-08-23 13:30:00,931.24,301.28,-300.54,-280.1,870.23,-242.26,-1,0
2018-08-23 13:40:00,897.03,74.03,-308.94,-288.99,856.05,-231.02,-1,0
2018-08-23 14:00:00,947.83,390.96,-291.58,-271.38,880.31,-232.02,-1,0
2018-08-23 14:15:00,939.37,217.02,-292.66,-274.94,870.51,-237.1,-1,0
2018-08-23 14:35:00,946.14,301.68,-293.65,-271.28,873.9,-247.75,-1,0
2018-08-23 15:20:00,917.09,327.95,-299.31,-276.86,868.47,-243.8,-1,0
2018-08-23 15:30:00,932.28,419.4,-305.39,-279.25,874.77,-252.1,-1,0
2018-08-23 15:35:00,871.12,63.68,-295.07,-270.03,861.32,-245.86,-1,0
2018-08-23 15:40:00,848.13,67.54,-311.2,-291.74,837.83,-251.31,-1,0
2018-08-23 15:45:00,944.18,67.54,-306.57,-280.69,855.99,-251.96,-1,0
2018-08-23 17:00:00,998.97,1073.04,-293.25,-273.41,893.07,-234.86,-1,0
2018-08-23 18:10:00,977.28,1024.66,-334.69,-315.71,900.74,-281.46,-1,0
2018-08-23 18:15:00,870.0,958.93,-308.19,-281.2,875.08,-251.05,-1,0
2018-08-25 05:00:00,1015.48,1017.6,-292.86,-289.3,914.24,-228.4,-1,0
2018-08-25 05:15:00,963.07,1026.7,-292.93,-280.63,911.62,-231.48,-1,0
2018-08-25 14:35:00,967.35,1017.51,-298.84,-235.5,875.49,-236.82,-1,0
2018-08-25 22:25:00,963.04,1014.44,-357.66,-321.66,853.14,-307.43,-1,0
2018-08-26 16:55:00,992.97,1051.08,-270.6,-275.54,853.42,-210.96,-1,0
2018-08-26 17:30:00,992.66,1043.04,-264.55,-274.71,863.06,-220.84,-1,0
2018-08-26 18:05:00,927.51,1004.19,-313.68,-325.76,846.43,-260.42,-1,0
2018-08-27 01:15:00,971.57,1041.93,-290.73,-289.05,842.8,-230.5,-1,0
2018-08-28 03:40:00,967.52,1029.72,-293.71,-227.98,870.51,-238.76,-1,0
2018-08-28 05:45:00,972.97,1034.16,-321.22,-280.32,886.96,-262.75,-1,0
2018-08-28 07:30:00,949.57,1038.14,-350.73,-321.63,875.28,-297.55,-1,0
2018-08-28 10:50:00,971.21,1007.54,-304.77,-205.86,867.28,-241.76,-1,0
2018-08-28 10:55:00,964.82,997.61,-315.34,-212.04,868.68,-251.35,-1,0
2018-08-28 11:00:00,1012.35,1077.41,-301.06,-209.85,880.16,-240.37,-1,0
2018-08-28 11:05:00,980.8,1037.13,-312.48,-215.92,875.68,-249.41,-1,0
2018-08-28 11:30:00,854.02,920.41,-287.76,-151.88,818.49,-230.92,-1,0
2018-08-28 11:35:00,851.37,897.55,-286.51,-150.88,815.58,-229.88,-1,0
2018-09-03 07:20:00,826.34,834.64,-271.91,-292.37,798.22,-229.57,-1,0
2018-09-03 09:10:00,975.07,1038.25,-212.8,-249.12,922.97,-166.47,-1,0
2018-09-03 09:55:00,1041.18,1084.48,-210.97,-227.1,970.89,-176.51,-1,0
2018-09-03 10:25:00,1043.16,1106.42,-208.52,-229.33,972.14,-169.53,-1,0
2018-09-03 11:30:00,1028.23,1069.54,-220.38,-245.48,963.95,-185.36,-1,0
2018-09-03 12:00:00,998.51,1021.79,-228.35,-261.29,948.27,-180.75,-1,0
2018-09-04 10:00:00,1055.69,1065.06,-349.09,-407.43,921.62,-321.26,-1,0
2018-09-04 10:05:00,838.64,851.61,-296.87,-337.82,859.96,-275.9,-1,0
2018-09-04 21:45:00,874.65,831.99,-285.37,-314.61,874.64,-259.58,-1,0
2018-09-06 15:45:00,974.86,0.0,-254.17,-273.32,884.44,-208.45,-1,0
2018-09-06 23:45:00,834.94,883.84,-320.28,-345.42,806.54,-291.57,-1,0
2018-09-06 23:50:00,841.0,870.04,-282.04,-300.69,790.35,-245.58,-1,0
2018-09-11 18:20:00,1010.47,1058.95,-274.96,-298.15,844.88,-213.15,-1,0
2018-09-11 18:50:00,997.34,1065.71,-263.81,-271.06,864.32,-217.93,-1,0
2018-09-14 17:55:00,1001.47,1064.38,-252.76,-269.03,879.59,-205.32,-1,0
2018-09-15 07:10:00,1066.08,1142.55,-222.82,-226.76,911.58,-172.38,-1,0
2018-09-15 07:15:00,1027.99,1115.96,-224.18,-223.25,905.51,-171.97,-1,0
2018-09-18 00:10:00,1005.17,1094.43,-233.57,-240.65,952.13,-199.92,-1,0
2018-09-18 00:15:00,1016.7,1059.47,-218.52,-223.32,975.19,-178.9,-1,0
2018-09-18 00:50:00,1004.3,1104.46,-224.5,-239.53,956.98,-183.15,-1,0
2018-09-18 00:55:00,1018.65,1064.43,-225.41,-245.35,982.25,-180.13,-1,0
2018-10-27 10:55:00,953.11,987.81,-310.88,-299.34,918.94,-262.69,-1,0
2018-10-27 22:55:00,951.93,91.62,-290.02,-268.67,895.17,-231.22,-1,0
2018-11-03 23:35:00,1032.33,1000.95,-296.15,-287.61,955.37,-247.06,-1,0
2018-11-08 23:45:00,869.29,890.18,-303.24,-292.26,846.38,-249.65,-1,0
2018-11-09 04:55:00,938.38,1003.76,-304.15,-273.27,904.79,-260.02,-1,0
2018-11-15 16:10:00,994.07,1014.54,-278.22,-265.68,927.16,-226.29,-1,0
2018-11-17 09:55:00,983.62,997.97,-306.0,-284.55,909.82,-253.73,-1,0
2018-11-17 19:10:00,1071.79,1022.89,-326.23,-315.53,960.36,-280.4,-1,0
2018-11-17 19:15:00,857.0,997.72,-314.62,-297.33,884.54,-277.83,-1,0
2018-11-19 09:25:00,948.25,1007.22,-314.05,-296.39,888.93,-274.8,-1,0
2018-11-24 13:40:00,945.58,1017.47,-307.65,-276.98,895.32,-246.34,-1,0
2018-11-26 20:40:00,1010.88,989.89,-345.13,-345.44,885.42,-288.72,-1,0
2018-12-27 08:55:00,1041.13,1025.75,-329.96,-311.68,919.17,-271.88,-1,0
2019-02-01 16:20:00,996.13,1030.73,-289.42,-256.17,902.66,-222.77,-1,0
2019-02-11 09:30:00,879.46,896.28,-309.45,-281.39,746.97,-259.14,-1,0
2019-02-25 19:40:00,1016.25,1060.18,-229.34,-202.83,1007.01,-177.89,-1,0
2019-03-03 13:25:00,991.85,1040.79,-222.21,-215.84,972.96,-181.38,-1,0
2019-03-21 12:35:00,967.89,1035.4,-265.53,-157.36,811.87,-207.78,-1,0
2019-03-21 14:45:00,917.53,975.2,-295.62,-158.4,817.05,-234.97,-1,0
2019-03-21 14:55:00,972.11,1027.99,-265.58,-151.11,821.12,-210.42,-1,0
2019-03-21 15:50:00,955.24,1022.42,-271.82,-152.41,815.28,-224.83,-1,0
2019-03-21 16:05:00,964.57,1048.14,-270.88,-154.33,830.99,-223.22,-1,0
2019-03-21 17:20:00,949.37,992.8,-337.65,-163.14,827.0,-295.0,-1,0
2019-03-21 20:50:00,947.98,979.74,-295.66,-292.47,803.75,-249.35,-1,0
2019-03-22 21:40:00,961.54,1018.76,-292.43,-244.13,781.23,-234.82,-1,0
2019-03-23 16:50:00,908.39,975.62,-301.54,-302.09,803.89,-244.47,-1,0
2019-03-24 06:05:00,994.37,1027.39,-261.69,-260.81,767.48,-211.99,-1,0
2019-03-25 14:40:00,944.32,991.14,-291.73,-279.02,803.07,-246.09,-1,0
2019-03-26 00:15:00,962.17,966.14,-311.02,-265.62,769.0,-256.7,-1,0
2019-03-26 16:15:00,967.43,1016.67,-289.46,-282.37,772.46,-233.28,-1,0
2019-03-26 20:20:00,891.51,948.05,-350.51,-324.59,752.8,-289.9,-1,0
2019-03-26 21:45:00,975.35,1019.28,-278.55,-270.17,758.2,-222.48,-1,0
2019-03-26 21:50:00,900.0,950.01,-296.59,-286.88,750.44,-247.57,-1,0
2019-03-26 22:00:00,923.86,955.48,-351.56,-320.22,757.18,-302.56,-1,0
2019-03-26 23:40:00,936.83,960.75,-338.21,-303.66,749.65,-291.23,-1,0
2019-03-27 16:40:00,959.59,1011.12,-335.31,-274.04,786.85,-279.84,-1,0
2019-03-27 22:25:00,976.05,1039.14,-268.92,-161.8,750.84,-223.83,-1,0
2019-03-27 23:20:00,988.43,1050.33,-276.8,-210.07,746.81,-222.06,-1,0
2019-03-27 23:55:00,985.32,1045.85,-261.73,-202.15,743.58,-212.62,-1,0
2019-03-28 05:30:00,964.05,1062.32,-268.07,-228.3,741.54,-214.8,-1,0
2019-03-28 06:00:00,989.03,1075.12,-273.75,-234.25,730.55,-220.59,-1,0
2019-03-29 14:40:00,982.32,1019.15,-242.9,-193.1,980.92,-195.3,-1,0
2019-03-31 10:35:00,910.69,862.79,-330.81,-304.3,915.18,-275.13,-1,0
2019-03-31 11:25:00,869.82,845.03,-352.58,-327.32,889.86,-297.08,-1,0
2019-03-31 11:30:00,849.21,844.9,-312.12,-288.17,871.96,-258.98,-1,0
2019-03-31 15:50:00,884.76,939.41,-356.27,-320.63,929.89,-297.54,-1,0
2019-03-31 15:55:00,912.61,873.99,-356.37,-321.47,942.67,-306.48,-1,0
2019-03-31 16:00:00,906.93,917.14,-359.54,-331.69,920.48,-313.52,-1,0
2019-03-31 16:05:00,906.14,929.1,-357.25,-322.55,907.35,-303.79,-1,0
2019-04-01 01:35:00,884.5,899.66,-320.57,-282.21,902.08,-262.58,-1,0
2019-04-01 16:05:00,923.81,874.88,-331.55,-311.35,926.69,-283.13,-1,0
2019-04-01 16:10:00,833.26,774.5,-321.7,-286.45,880.07,-270.47,-1,0
2019-04-04 11:25:00,1013.47,993.37,-251.7,-188.86,990.13,-201.58,-1,0
2019-04-04 11:30:00,1007.98,1003.91,-253.38,-185.33,994.38,-204.31,-1,0
2019-04-04 12:05:00,1007.28,1003.8,-244.75,-172.95,986.16,-193.95,-1,0
2019-04-04 12:10:00,1016.67,1019.72,-240.9,-181.56,1001.7,-190.45,-1,0
2019-04-06 09:35:00,987.74,1035.15,-274.35,-223.69,996.65,-210.53,-1,0
2019-04-07 04:55:00,985.15,1025.74,-243.43,-211.45,996.44,-187.47,-1,0
2019-04-07 08:45:00,995.24,1037.15,-237.7,-202.28,1011.87,-183.65,-1,0
2019-04-08 06:00:00,1050.16,1036.31,-251.01,-179.67,1048.07,-184.54,-1,0
2019-04-08 09:15:00,982.56,1000.59,-243.57,-188.73,995.88,-181.99,-1,0
2019-04-08 13:35:00,975.67,1029.89,-245.82,-184.24,1008.9,-181.24,-1,0
2019-04-08 14:05:00,968.05,1032.85,-245.57,-186.31,981.08,-185.09,-1,0
2019-04-08 15:10:00,1056.12,1072.97,-255.85,-193.74,1063.3,-199.16,-1,0
2019-04-08 15:25:00,1006.11,1024.61,-244.62,-182.64,1016.38,-186.44,-1,0
2019-04-08 16:25:00,992.23,1022.94,-246.57,-188.18,1025.04,-184.09,-1,0
2019-04-08 17:20:00,1027.07,1042.6,-250.43,-189.81,1048.19,-181.91,-1,0
2019-04-08 17:40:00,1010.86,1040.11,-250.83,-194.06,1002.01,-188.08,-1,0
2019-04-08 17:55:00,1015.57,1019.3,-249.74,-192.69,1052.38,-185.09,-1,0
2019-04-08 20:50:00,975.75,1005.66,-244.53,-189.12,979.48,-180.47,-1,0
2019-04-10 16:05:00,992.74,1009.97,-242.52,-182.8,1007.53,-186.71,-1,0
2019-04-10 16:40:00,987.04,1005.18,-240.14,-185.89,1015.66,-188.61,-1,0
2019-04-10 16:55:00,991.95,1024.33,-248.33,-185.87,1007.39,-194.42,-1,0
2019-04-10 17:10:00,1023.47,1013.92,-254.42,-190.75,1043.28,-195.83,-1,0
2019-04-10 18:00:00,1015.28,1021.43,-264.64,-198.61,1048.89,-204.34,-1,0
2019-04-11 02:10:00,996.79,1013.06,-253.06,-195.8,1024.85,-198.61,-1,0
2019-04-11 04:30:00,1012.9,1032.99,-262.48,-202.32,1034.21,-197.35,-1,0
2019-04-11 04:55:00,982.91,1023.82,-263.02,-201.17,1005.99,-195.85,-1,0
2019-04-11 05:20:00,1004.8,1020.72,-260.24,-197.67,1041.17,-195.01,-1,0
2019-04-11 05:35:00,992.06,1005.94,-272.42,-204.87,1033.1,-207.75,-1,0
2019-04-11 08:15:00,990.92,1005.9,-273.23,-202.23,1023.38,-207.35,-1,0
2019-04-11 08:20:00,991.95,1040.76,-256.21,-198.26,1017.6,-196.08,-1,0
2019-04-12 09:25:00,980.29,1016.65,-250.71,-167.42,1008.21,-193.43,-1,0
2019-04-12 17:05:00,976.73,1009.16,-247.81,-174.31,1004.13,-190.61,-1,0
2019-04-19 03:50:00,943.73,112.4,-249.37,-193.7,957.44,-187.5,-1,0
2019-04-19 05:45:00,962.41,98.92,-261.57,-205.94,948.11,-192.53,-1,0
2019-04-19 05:50:00,967.55,-54.05,-258.18,-204.29,946.69,-197.59,-1,0
2019-04-19 06:45:00,983.7,82.73,-269.32,-210.49,955.18,-205.15,-1,0
2019-04-27 22:10:00,999.09,1012.03,-294.11,-222.84,999.83,-225.73,-1,0
2019-04-28 00:15:00,1015.9,1048.48,-254.34,-216.3,1030.61,-190.63,-1,0
2019-04-28 13:15:00,986.16,1021.33,-271.37,-155.27,991.97,-205.54,-1,0
2019-04-28 18:30:00,967.32,988.49,-301.97,-236.44,972.92,-233.24,-1,0
2019-04-29 10:50:00,934.69,984.66,-298.85,-100.96,953.36,-233.03,-1,0
2019-05-01 05:25:00,985.98,1014.54,-233.69,-209.17,991.21,-173.71,-1,0
2019-05-01 14:15:00,993.05,1021.82,-236.64,-208.92,997.87,-176.44,-1,0
2019-05-01 14:40:00,997.06,1016.58,-240.74,-213.52,994.11,-181.76,-1,0
2019-05-01 22:35:00,967.93,1031.42,-240.07,-189.53,991.54,-187.52,-1,0
2019-05-02 02:55:00,983.4,1033.7,-245.86,-176.86,1012.1,-187.71,-1,0
2019-05-02 03:05:00,977.47,1033.27,-243.11,-190.72,997.1,-183.13,-1,0
2019-05-02 04:00:00,966.92,1034.38,-246.69,-179.95,993.08,-182.69,-1,0
2019-05-02 04:05:00,991.66,1047.87,-248.54,-180.46,1014.44,-187.69,-1,0
2019-05-02 04:25:00,998.85,1055.39,-244.92,-177.18,1021.08,-186.44,-1,0
2019-05-02 07:35:00,990.39,1022.82,-241.47,-204.53,1013.36,-185.75,-1,0
2019-05-03 10:20:00,992.71,1040.41,-247.4,-194.78,974.34,-187.86,-1,0
2019-05-22 02:20:00,987.72,1037.25,-248.34,-238.0,988.57,-208.83,-1,0
2019-05-22 02:45:00,856.85,847.21,-302.42,-281.82,907.62,-264.98,-1,0
2019-06-27 00:15:00,985.24,1010.84,-270.27,-218.65,965.71,-235.11,-1,0
2019-06-27 00:30:00,935.21,906.92,-326.72,-261.16,912.84,-278.98,-1,0
2019-07-10 00:15:00,972.39,1009.3,-326.81,-281.45,970.51,-286.26,-1,0
2019-07-10 01:15:00,942.0,949.08,-378.21,-314.32,958.78,-329.67,-1,0
2019-07-10 01:20:00,851.74,852.55,-328.05,-281.68,879.26,-318.1,-1,0
2019-07-18 07:15:00,930.93,974.5,-331.12,-240.16,954.54,-270.73,-1,0
2019-07-31 01:10:00,989.85,992.09,-282.83,-239.17,972.97,-235.89,-1,0
2019-07-31 01:25:00,977.72,987.33,-338.88,-287.67,958.13,-285.77,-1,0
2019-08-19 17:20:00,975.88,852.64,-292.29,-231.05,947.55,-247.1,-1,0
2019-08-19 17:25:00,845.37,754.47,-296.03,-233.24,903.95,-244.21,-1,0
2019-08-23 21:10:00,938.99,978.06,-342.23,-266.77,845.65,-287.25,-1,0
2019-08-23 21:15:00,947.97,949.2,-387.65,-301.26,854.78,-334.06,-1,0
2019-08-30 07:05:00,993.0,1031.81,-335.04,-290.76,995.66,-275.65,-1,0
2019-08-30 22:30:00,947.66,2.18,-248.02,-197.48,955.81,-193.67,-1,0
2019-08-31 04:40:00,1135.63,1060.94,-371.25,-314.38,1050.4,-313.87,-1,0
2019-08-31 04:45:00,930.21,930.17,-389.49,-343.41,981.66,-336.53,-1,0
2019-08-31 04:50:00,883.82,860.84,-389.99,-343.58,923.12,-334.55,-1,0
2019-08-31 04:55:00,994.38,937.15,-375.63,-319.81,966.28,-326.25,-1,0
2019-08-31 05:00:00,988.22,946.2,-391.04,-343.31,980.48,-338.18,-1,0
2019-08-31 05:05:00,874.87,841.38,-401.52,-352.72,923.94,-345.53,-1,0
2019-08-31 05:10:00,845.97,833.34,-317.83,-276.7,894.15,-260.99,-1,0
2019-08-31 05:15:00,832.7,811.31,-353.65,-309.63,869.23,-295.6,-1,0
2019-08-31 05:20:00,847.48,861.57,-322.73,-279.28,875.82,-272.74,-1,0
2019-08-31 05:25:00,868.07,873.0,-321.14,-280.08,880.86,-261.2,-1,0
2019-08-31 05:35:00,986.16,965.39,-333.83,-290.81,962.05,-286.2,-1,0
2019-09-01 12:55:00,961.36,1004.09,-348.37,-304.62,978.8,-300.56,-1,0
2019-09-01 13:15:00,956.17,957.3,-342.46,-298.03,962.6,-292.73,-1,0
2019-09-01 13:20:00,888.73,882.63,-337.77,-298.58,886.2,-290.23,-1,0
2019-09-01 13:25:00,857.42,838.54,-348.28,-306.88,855.42,-299.6,-1,0
2019-09-01 13:30:00,851.36,836.58,-332.69,-288.45,854.9,-282.13,-1,0
2019-09-04 00:00:00,1012.39,1060.82,-232.1,-201.76,1041.01,-186.5,-1,0
2019-09-04 16:05:00,1021.13,1033.68,-266.46,-238.14,1021.49,-214.71,-1,0
2019-09-07 02:45:00,993.34,1030.05,-253.1,-208.52,1011.9,-197.07,-1,0
2019-11-01 06:40:00,879.68,854.78,-328.82,-294.1,865.88,-278.15,-1,0
2019-11-03 15:35:00,904.02,935.83,-318.18,-282.33,927.96,-268.03,-1,0
2019-11-03 15:40:00,868.3,908.03,-316.58,-282.73,889.99,-265.89,-1,0
2019-11-03 17:20:00,1006.68,900.0,-333.07,-281.84,984.77,-288.62,-1,0
2019-11-03 18:00:00,903.25,923.36,-336.27,-296.86,912.69,-283.2,-1,0
2019-11-03 18:05:00,856.67,879.17,-307.99,-265.14,872.44,-260.4,-1,0
2019-11-03 20:20:00,977.58,987.18,-363.61,-319.43,959.61,-316.1,-1,0
2019-11-03 20:35:00,912.59,903.9,-334.91,-242.36,934.33,-286.28,-1,0
2019-11-03 20:40:00,867.95,894.47,-320.81,-264.76,896.19,-269.68,-1,0
2019-11-03 21:00:00,860.23,853.19,-303.63,-247.15,893.43,-253.67,-1,0
2019-11-04 01:25:00,839.24,874.96,-290.96,-202.1,857.66,-243.51,-1,0
2019-11-04 18:35:00,872.81,866.39,-311.15,-238.22,873.74,-262.64,-1,0
2019-11-04 19:05:00,871.5,881.83,-330.58,-256.12,876.19,-282.77,-1,0
2019-11-04 19:15:00,965.3,1002.48,-295.66,-223.43,991.91,-254.19,-1,0
2019-11-05 00:25:00,921.29,950.76,-325.62,-252.82,926.41,-283.18,-1,0
2019-11-05 00:40:00,832.92,826.36,-286.4,-214.92,821.21,-238.06,-1,0
2019-11-05 09:35:00,977.84,1010.59,-314.25,-242.62,975.04,-270.65,-1,0
2019-11-05 20:45:00,836.01,851.87,-307.59,-250.06,841.3,-255.53,-1,0
2019-11-05 20:50:00,844.97,879.06,-350.63,-278.24,842.06,-299.25,-1,0
2019-11-06 01:10:00,825.07,838.43,-293.18,-238.84,853.55,-244.66,-1,0
2019-11-06 01:55:00,821.07,840.47,-295.18,-239.09,833.38,-239.69,-1,0
2019-11-06 03:05:00,815.65,829.33,-284.12,-227.66,823.48,-235.49,-1,0
2019-11-06 03:10:00,815.71,829.17,-293.59,-235.66,817.82,-242.24,-1,0
2019-11-06 03:25:00,820.45,839.88,-297.67,-239.92,820.07,-246.39,-1,0
2019-11-06 03:40:00,824.67,842.51,-298.43,-237.47,827.55,-246.65,-1,0
2019-11-06 03:45:00,820.59,839.25,-293.77,-234.67,820.83,-241.13,-1,0
2019-11-06 04:00:00,820.99,836.45,-291.27,-236.66,819.52,-237.9,-1,0
2019-11-06 04:05:00,823.28,843.06,-289.38,-230.28,820.02,-235.44,-1,0
2019-11-06 05:00:00,823.68,839.98,-295.31,-238.75,826.88,-243.53,-1,0
2019-11-06 05:05:00,824.6,842.95,-291.75,-233.48,825.77,-238.7,-1,0
2019-11-06 05:20:00,820.65,837.07,-294.13,-236.89,822.94,-239.49,-1,0
2019-11-06 05:55:00,833.17,864.59,-304.81,-244.66,834.92,-246.0,-1,0
2019-11-06 06:00:00,830.42,858.47,-300.64,-238.43,835.92,-242.74,-1,0
2019-11-06 06:45:00,825.17,847.86,-298.41,-244.06,832.07,-239.11,-1,0
2019-11-06 06:55:00,823.92,846.03,-292.19,-230.43,827.61,-235.57,-1,0
2019-11-06 07:00:00,830.06,856.39,-296.4,-238.45,830.69,-239.53,-1,0
2019-11-06 07:05:00,834.26,861.51,-299.95,-243.27,835.43,-235.87,-1,0
2019-11-06 07:15:00,823.51,840.07,-296.9,-234.85,822.39,-239.57,-1,0
2019-11-06 07:20:00,817.18,827.0,-299.89,-235.48,814.98,-245.08,-1,0
2019-11-06 07:25:00,821.12,834.33,-308.91,-250.22,810.68,-260.62,-1,0
2019-11-06 07:30:00,835.42,852.03,-297.59,-232.98,816.84,-238.0,-1,0
2019-11-06 07:35:00,831.15,840.81,-309.51,-249.46,814.46,-252.0,-1,0
2019-11-06 07:40:00,831.77,841.8,-306.86,-247.63,814.51,-240.69,-1,0
2019-11-06 07:45:00,834.37,850.5,-293.02,-233.22,817.83,-238.03,-1,0
2019-11-06 07:55:00,839.1,853.33,-306.73,-246.63,827.09,-252.47,-1,0
2019-11-06 08:00:00,842.75,864.05,-302.31,-242.01,828.26,-246.98,-1,0
2019-11-06 08:05:00,838.36,851.65,-294.15,-237.92,825.76,-239.68,-1,0
2019-11-06 08:10:00,843.91,868.96,-302.49,-234.04,826.14,-247.09,-1,0
2019-11-06 08:15:00,835.76,847.2,-300.2,-240.85,821.84,-241.21,-1,0
2019-11-06 08:20:00,836.32,850.79,-295.34,-235.54,820.57,-234.0,-1,0
2019-11-06 08:50:00,838.81,843.47,-294.11,-231.59,832.59,-240.8,-1,0
2019-11-06 08:55:00,836.11,844.32,-292.15,-231.39,823.43,-236.95,-1,0
2019-11-06 09:00:00,836.6,844.69,-303.35,-241.68,825.35,-251.13,-1,0
2019-11-06 09:05:00,841.4,856.46,-299.23,-237.05,823.99,-243.26,-1,0
2019-11-06 09:10:00,843.47,857.41,-316.66,-247.36,827.97,-260.97,-1,0
2019-11-06 09:15:00,834.03,839.85,-298.61,-235.98,820.27,-246.57,-1,0
2019-11-06 09:20:00,832.08,840.66,-306.41,-242.42,816.17,-251.85,-1,0
2019-11-06 09:25:00,833.41,840.96,-316.55,-253.6,816.51,-255.05,-1,0
2019-11-06 09:30:00,833.92,844.14,-309.77,-250.64,816.87,-259.48,-1,0
2019-11-06 09:35:00,831.37,839.83,-314.69,-252.3,816.22,-260.53,-1,0
2019-11-06 09:40:00,829.85,837.53,-314.65,-253.02,815.76,-249.65,-1,0
2019-11-06 09:45:00,834.12,842.75,-311.13,-245.54,818.43,-256.3,-1,0
2019-11-06 09:50:00,832.65,839.85,-308.35,-248.6,819.66,-256.56,-1,0
2019-11-06 09:55:00,832.63,842.14,-316.06,-256.22,820.2,-260.56,-1,0
2019-11-06 10:00:00,827.42,834.14,-307.15,-251.21,818.54,-257.25,-1,0
2019-11-06 10:05:00,827.21,834.24,-313.12,-252.0,816.64,-258.44,-1,0
2019-11-06 10:10:00,827.62,834.83,-305.53,-243.62,814.92,-252.88,-1,0
2019-11-06 10:15:00,828.66,833.24,-310.29,-246.66,813.01,-253.81,-1,0
2019-11-06 10:20:00,828.05,832.98,-322.58,-258.84,811.45,-270.67,-1,0
2019-11-06 10:25:00,829.06,839.09,-301.84,-242.29,816.22,-248.39,-1,0
2019-11-06 10:30:00,828.16,836.52,-308.76,-247.75,817.07,-252.75,-1,0
2019-11-06 10:35:00,826.83,834.15,-309.15,-255.6,816.51,-256.25,-1,0
2019-11-06 10:40:00,825.68,834.44,-308.35,-248.46,816.74,-256.99,-1,0
2019-11-06 10:45:00,823.16,833.41,-303.67,-243.43,817.43,-246.77,-1,0
2019-11-06 10:50:00,822.35,834.12,-302.54,-244.55,818.64,-248.98,-1,0
2019-11-06 10:55:00,824.47,834.82,-290.09,-227.34,819.83,-239.98,-1,0
2019-11-06 11:00:00,824.35,832.88,-305.35,-240.62,820.5,-252.59,-1,0
2019-11-06 11:05:00,821.68,831.44,-297.48,-237.51,821.36,-245.63,-1,0
2019-11-06 11:50:00,830.38,843.21,-292.7,-236.67,826.43,-243.15,-1,0
2019-11-06 22:10:00,838.3,865.87,-302.87,-247.18,852.34,-241.47,-1,0
2019-11-07 02:10:00,862.12,892.72,-314.37,-260.48,869.8,-256.02,-1,0
